,date,home_team,away_team,home_team_continent,away_team_continent,home_score,away_score,tournament,city,country,shoot_out,winning_team,losing_team,goals
5653,2021-10-09,Azerbaijan,Republic of Ireland,Europe,Europe,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,No,Republic of Ireland,Azerbaijan,3.0
5654,2021-10-09,Luxembourg,Serbia,Europe,Europe,0.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,No,Serbia,Luxembourg,1.0
5655,2021-10-09,Sweden,Kosovo,Europe,Europe,3.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,No,Sweden,Kosovo,3.0
5656,2021-10-09,Georgia,Greece,Europe,Europe,0.0,2.0,FIFA World Cup qualification,Batumi,Georgia,No,Greece,Georgia,2.0
5657,2021-10-09,Lithuania,Bulgaria,Europe,Europe,3.0,1.0,FIFA World Cup qualification,Vilnius,Lithuania,No,Lithuania,Bulgaria,4.0
5658,2021-10-09,Switzerland,Northern Ireland,Europe,Europe,2.0,0.0,FIFA World Cup qualification,Geneva,Switzerland,No,Switzerland,Northern Ireland,2.0
5659,2021-10-09,Finland,Ukraine,Europe,Europe,1.0,2.0,FIFA World Cup qualification,Helsinki,Finland,No,Ukraine,Finland,3.0
5660,2021-10-09,Kazakhstan,Bosnia and Herzegovina,Europe,Europe,0.0,2.0,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,No,Bosnia and Herzegovina,Kazakhstan,2.0
5661,2021-10-09,Scotland,Israel,Europe,Europe,3.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,No,Scotland,Israel,5.0
5662,2021-10-09,Faroe Islands,Austria,Europe,Europe,0.0,2.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,No,Austria,Faroe Islands,2.0
5663,2021-10-09,Moldova,Denmark,Europe,Europe,0.0,4.0,FIFA World Cup qualification,Chișinău,Moldova,No,Denmark,Moldova,4.0
5664,2021-10-09,Andorra,England,Europe,Europe,0.0,5.0,FIFA World Cup qualification,Andorra la Vella,Andorra,No,England,Andorra,5.0
5665,2021-10-09,Hungary,Albania,Europe,Europe,0.0,1.0,FIFA World Cup qualification,Budapest,Hungary,No,Albania,Hungary,1.0
5666,2021-10-09,Poland,San Marino,Europe,Europe,5.0,0.0,FIFA World Cup qualification,Warsaw,Poland,No,Poland,San Marino,5.0
5667,2021-10-09,Ethiopia,South Africa,Africa,Africa,1.0,3.0,FIFA World Cup qualification,Bahir Dar,Ethiopia,No,South Africa,Ethiopia,4.0
5668,2021-10-09,Ghana,Zimbabwe,Africa,Africa,3.0,1.0,FIFA World Cup qualification,Cape Coast,Ghana,No,Ghana,Zimbabwe,4.0
5669,2021-10-09,Togo,Congo,Africa,Africa,1.0,1.0,FIFA World Cup qualification,Lomé,Togo,No,Draw,Draw,2.0
5670,2021-10-09,Senegal,Namibia,Africa,Africa,4.0,1.0,FIFA World Cup qualification,Thiès,Senegal,No,Senegal,Namibia,5.0
5671,2021-10-09,Guinea,Sudan,Africa,Africa,2.0,2.0,FIFA World Cup qualification,Agadir,Morocco,No,Draw,Draw,4.0
5672,2021-10-09,Morocco,Guinea-Bissau,Africa,Africa,3.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,No,Morocco,Guinea-Bissau,3.0
5673,2021-10-10,Costa Rica,El Salvador,North America,North America,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,No,Costa Rica,El Salvador,3.0
5674,2021-10-10,Jamaica,Canada,North America,North America,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,No,Draw,Draw,0.0
5675,2021-10-10,Panama,USA,North America,North America,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,No,Panama,USA,1.0
5676,2021-10-10,Mexico,Honduras,North America,North America,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,No,Mexico,Honduras,3.0
5677,2021-10-10,Zambia,Equatorial Guinea,Africa,Africa,1.0,1.0,FIFA World Cup qualification,Lusaka,Zambia,No,Draw,Draw,2.0
5678,2021-10-10,Mauritania,Tunisia,Africa,Africa,0.0,0.0,FIFA World Cup qualification,Nouakchott,Mauritania,No,Draw,Draw,0.0
5679,2021-10-10,Central African Republic,Nigeria,Africa,Africa,0.0,2.0,FIFA World Cup qualification,Limbé,Cameroon,No,Nigeria,Central African Republic,2.0
5680,2021-10-10,Cabo Verde,Liberia,Africa,Africa,1.0,0.0,FIFA World Cup qualification,Mindelo,Cabo Verde,No,Cabo Verde,Liberia,1.0
5681,2021-10-10,Kenya,Mali,Africa,Africa,0.0,1.0,FIFA World Cup qualification,Nairobi,Kenya,No,Mali,Kenya,1.0
5682,2021-10-10,Uganda,Rwanda,Africa,Africa,1.0,0.0,FIFA World Cup qualification,Entebbe,Uganda,No,Uganda,Rwanda,1.0
5683,2021-10-10,Benin,Tanzania,Africa,Africa,0.0,1.0,FIFA World Cup qualification,Cotonou,Benin,No,Tanzania,Benin,1.0
5684,2021-10-10,Madagascar,Congo DR,Africa,Africa,1.0,0.0,FIFA World Cup qualification,Antananarivo,Madagascar,No,Madagascar,Congo DR,1.0
5685,2021-10-10,Bolivia,Peru,South America,South America,1.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,No,Bolivia,Peru,1.0
5686,2021-10-10,Colombia,Brazil,South America,South America,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,No,Draw,Draw,0.0
5687,2021-10-10,Venezuela,Ecuador,South America,South America,2.0,1.0,FIFA World Cup qualification,Caracas,Venezuela,No,Venezuela,Ecuador,3.0
5688,2021-10-10,Argentina,Uruguay,South America,South America,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,No,Argentina,Uruguay,3.0
5689,2021-10-10,Chile,Paraguay,South America,South America,2.0,0.0,FIFA World Cup qualification,Santiago,Chile,No,Chile,Paraguay,2.0
5690,2021-10-11,Belarus,Czech Republic,Europe,Europe,0.0,2.0,FIFA World Cup qualification,Kazan,Russia,No,Czech Republic,Belarus,2.0
5691,2021-10-11,Estonia,Wales,Europe,Europe,0.0,1.0,FIFA World Cup qualification,Tallinn,Estonia,No,Wales,Estonia,1.0
5692,2021-10-11,Netherlands,Gibraltar,Europe,Europe,6.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,No,Netherlands,Gibraltar,6.0
5693,2021-10-11,Norway,Montenegro,Europe,Europe,2.0,0.0,FIFA World Cup qualification,Oslo,Norway,No,Norway,Montenegro,2.0
5694,2021-10-11,Latvia,Turkey,Europe,Europe,1.0,2.0,FIFA World Cup qualification,Riga,Latvia,No,Turkey,Latvia,3.0
5695,2021-10-11,Cyprus,Malta,Europe,Europe,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,No,Draw,Draw,4.0
5696,2021-10-11,Croatia,Slovakia,Europe,Europe,2.0,2.0,FIFA World Cup qualification,Osijek,Croatia,No,Draw,Draw,4.0
5697,2021-10-11,Slovenia,Russia,Europe,Europe,1.0,2.0,FIFA World Cup qualification,Maribor,Slovenia,No,Russia,Slovenia,3.0
5698,2021-10-11,Iceland,Liechtenstein,Europe,Europe,4.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,No,Iceland,Liechtenstein,4.0
5699,2021-10-11,North Macedonia,Germany,Europe,Europe,0.0,4.0,FIFA World Cup qualification,Skopje,North Macedonia,No,Germany,North Macedonia,4.0
5700,2021-10-11,Romania,Armenia,Europe,Europe,1.0,0.0,FIFA World Cup qualification,Bucharest,Romania,No,Romania,Armenia,1.0
5701,2021-10-11,Burkina Faso,Djibouti,Africa,Africa,2.0,0.0,FIFA World Cup qualification,Marrakech,Morocco,No,Burkina Faso,Djibouti,2.0
5702,2021-10-11,Mozambique,Cameroon,Africa,Africa,0.0,1.0,FIFA World Cup qualification,Tangier,Morocco,No,Cameroon,Mozambique,1.0
5703,2021-10-11,Côte d'Ivoire,Malawi,Africa,Africa,2.0,1.0,FIFA World Cup qualification,Cotonou,Benin,No,Côte d'Ivoire,Malawi,3.0
5704,2021-10-11,Gabon,Angola,Africa,Africa,2.0,0.0,FIFA World Cup qualification,Franceville,Gabon,No,Gabon,Angola,2.0
5705,2021-10-11,Libya,Egypt,Africa,Africa,0.0,3.0,FIFA World Cup qualification,Benina,Libya,No,Egypt,Libya,3.0
5706,2021-10-12,IR Iran,Korea Republic,Asia,Asia,1.0,1.0,FIFA World Cup qualification,Tehran,IR Iran,No,Draw,Draw,2.0
5707,2021-10-12,Syria,Lebanon,Asia,Asia,2.0,3.0,FIFA World Cup qualification,Amman,Jordan,No,Lebanon,Syria,5.0
5708,2021-10-12,United Arab Emirates,Iraq,Asia,Asia,2.0,2.0,FIFA World Cup qualification,Dubai,United Arab Emirates,No,Draw,Draw,4.0
5709,2021-10-12,Japan,Australia,Asia,Oceania,2.0,1.0,FIFA World Cup qualification,Saitama,Japan,No,Japan,Australia,3.0
5710,2021-10-12,Oman,Vietnam,Asia,Asia,3.0,1.0,FIFA World Cup qualification,Muscat,Oman,No,Oman,Vietnam,4.0
5711,2021-10-12,Saudi Arabia,China PR,Asia,Asia,3.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,No,Saudi Arabia,China PR,5.0
5712,2021-10-12,Portugal,Luxembourg,Europe,Europe,5.0,0.0,FIFA World Cup qualification,Faro-Loulé,Portugal,No,Portugal,Luxembourg,5.0
5713,2021-10-12,Serbia,Azerbaijan,Europe,Europe,3.0,1.0,FIFA World Cup qualification,Belgrade,Serbia,No,Serbia,Azerbaijan,4.0
5714,2021-10-12,Kosovo,Georgia,Europe,Europe,1.0,2.0,FIFA World Cup qualification,Pristina,Kosovo,No,Georgia,Kosovo,3.0
5715,2021-10-12,Sweden,Greece,Europe,Europe,2.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,No,Sweden,Greece,2.0
5716,2021-10-12,Bulgaria,Northern Ireland,Europe,Europe,2.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,No,Bulgaria,Northern Ireland,3.0
5717,2021-10-12,Lithuania,Switzerland,Europe,Europe,0.0,4.0,FIFA World Cup qualification,Vilnius,Lithuania,No,Switzerland,Lithuania,4.0
5718,2021-10-12,Kazakhstan,Finland,Europe,Europe,0.0,2.0,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,No,Finland,Kazakhstan,2.0
5719,2021-10-12,Ukraine,Bosnia and Herzegovina,Europe,Europe,1.0,1.0,FIFA World Cup qualification,Lviv,Ukraine,No,Draw,Draw,2.0
5720,2021-10-12,Faroe Islands,Scotland,Europe,Europe,0.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,No,Scotland,Faroe Islands,1.0
5721,2021-10-12,Denmark,Austria,Europe,Europe,1.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,No,Denmark,Austria,1.0
5722,2021-10-12,Israel,Moldova,Europe,Europe,2.0,1.0,FIFA World Cup qualification,Beer Sheva,Israel,No,Israel,Moldova,3.0
5723,2021-10-12,England,Hungary,Europe,Europe,1.0,1.0,FIFA World Cup qualification,London,England,No,Draw,Draw,2.0
5724,2021-10-12,Albania,Poland,Europe,Europe,0.0,1.0,FIFA World Cup qualification,Tirana,Albania,No,Poland,Albania,1.0
5725,2021-10-12,San Marino,Andorra,Europe,Europe,0.0,3.0,FIFA World Cup qualification,Serravalle,San Marino,No,Andorra,San Marino,3.0
5726,2021-10-12,Niger,Algeria,Africa,Africa,0.0,4.0,FIFA World Cup qualification,Niamey,Niger,No,Algeria,Niger,4.0
5727,2021-10-12,Zimbabwe,Ghana,Africa,Africa,0.0,1.0,FIFA World Cup qualification,Harare,Zimbabwe,No,Ghana,Zimbabwe,1.0
5728,2021-10-12,South Africa,Ethiopia,Africa,Africa,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,No,South Africa,Ethiopia,1.0
5729,2021-10-12,Namibia,Senegal,Africa,Africa,1.0,3.0,FIFA World Cup qualification,Johannesburg,South Africa,No,Senegal,Namibia,4.0
5730,2021-10-12,Congo,Togo,Africa,Africa,1.0,2.0,FIFA World Cup qualification,Brazzaville,Congo,No,Togo,Congo,3.0
5731,2021-10-12,Morocco,Guinea,Africa,Africa,4.0,1.0,FIFA World Cup qualification,Agadir,Morocco,No,Morocco,Guinea,5.0
5732,2021-10-13,Honduras,Jamaica,North America,North America,0.0,2.0,FIFA World Cup qualification,San Pedro Sula,Honduras,No,Jamaica,Honduras,2.0
5733,2021-10-13,USA,Costa Rica,North America,North America,2.0,1.0,FIFA World Cup qualification,Columbus,USA,No,USA,Costa Rica,3.0
5734,2021-10-13,Canada,Panama,North America,North America,4.0,1.0,FIFA World Cup qualification,Toronto,Canada,No,Canada,Panama,5.0
5735,2021-10-13,El Salvador,Mexico,North America,North America,0.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,No,Mexico,El Salvador,2.0
5736,2021-10-14,Bolivia,Paraguay,South America,South America,4.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,No,Bolivia,Paraguay,4.0
5737,2021-10-14,Colombia,Ecuador,South America,South America,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,No,Draw,Draw,0.0
5738,2021-10-14,Argentina,Peru,South America,South America,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,No,Argentina,Peru,1.0
5739,2021-10-14,Brazil,Uruguay,South America,South America,4.0,1.0,FIFA World Cup qualification,Manaus,Brazil,No,Brazil,Uruguay,5.0
5740,2021-10-14,Chile,Venezuela,South America,South America,3.0,0.0,FIFA World Cup qualification,Santiago,Chile,No,Chile,Venezuela,3.0
5741,2021-11-11,Uganda,Kenya,Africa,Africa,1.0,1.0,FIFA World Cup qualification,Entebbe,Uganda,No,Draw,Draw,2.0
5742,2021-11-11,Rwanda,Mali,Africa,Africa,0.0,3.0,FIFA World Cup qualification,Kigali,Rwanda,No,Mali,Rwanda,3.0
5743,2021-11-11,Ethiopia,Ghana,Africa,Africa,1.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,No,Draw,Draw,2.0
5744,2021-11-11,South Africa,Zimbabwe,Africa,Africa,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,No,South Africa,Zimbabwe,1.0
5745,2021-11-11,Congo,Namibia,Africa,Africa,1.0,1.0,FIFA World Cup qualification,Brazzaville,Congo,No,Draw,Draw,2.0
5746,2021-11-11,Togo,Senegal,Africa,Africa,1.0,1.0,FIFA World Cup qualification,Lomé,Togo,No,Draw,Draw,2.0
5747,2021-11-11,Tanzania,Congo DR,Africa,Africa,0.0,3.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,No,Congo DR,Tanzania,3.0
5748,2021-11-11,Benin,Madagascar,Africa,Africa,2.0,0.0,FIFA World Cup qualification,Cotonou,Benin,No,Benin,Madagascar,2.0
5749,2021-11-11,Lebanon,IR Iran,Asia,Asia,1.0,2.0,FIFA World Cup qualification,Sidon,Lebanon,No,IR Iran,Lebanon,3.0
5750,2021-11-11,Iraq,Syria,Asia,Asia,1.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,No,Draw,Draw,2.0
5751,2021-11-11,Korea Republic,United Arab Emirates,Asia,Asia,1.0,0.0,FIFA World Cup qualification,Goyang,Korea Republic,No,Korea Republic,United Arab Emirates,1.0
5752,2021-11-11,China PR,Oman,Asia,Asia,1.0,1.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,No,Draw,Draw,2.0
5753,2021-11-11,Vietnam,Japan,Asia,Asia,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,No,Japan,Vietnam,1.0
5754,2021-11-11,Australia,Saudi Arabia,Oceania,Asia,0.0,0.0,FIFA World Cup qualification,Sydney,Australia,No,Draw,Draw,0.0
5755,2021-11-11,Republic of Ireland,Portugal,Europe,Europe,0.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,No,Draw,Draw,0.0
5756,2021-11-11,Azerbaijan,Luxembourg,Europe,Europe,1.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,No,Luxembourg,Azerbaijan,4.0
5757,2021-11-11,Georgia,Sweden,Europe,Europe,2.0,0.0,FIFA World Cup qualification,Batumi,Georgia,No,Georgia,Sweden,2.0
5758,2021-11-11,Greece,Spain,Europe,Europe,0.0,1.0,FIFA World Cup qualification,Athens,Greece,No,Spain,Greece,1.0
5759,2021-11-11,Russia,Cyprus,Europe,Europe,6.0,0.0,FIFA World Cup qualification,Saint Petersburg,Russia,No,Russia,Cyprus,6.0
5760,2021-11-11,Malta,Croatia,Europe,Europe,1.0,7.0,FIFA World Cup qualification,Ta' Qali,Malta,No,Croatia,Malta,8.0
5761,2021-11-11,Slovakia,Slovenia,Europe,Europe,2.0,2.0,FIFA World Cup qualification,Trnava,Slovakia,No,Draw,Draw,4.0
5762,2021-11-11,Germany,Liechtenstein,Europe,Europe,9.0,0.0,FIFA World Cup qualification,Wolfsburg,Germany,No,Germany,Liechtenstein,9.0
5763,2021-11-11,Armenia,North Macedonia,Europe,Europe,0.0,5.0,FIFA World Cup qualification,Yerevan,Armenia,No,North Macedonia,Armenia,5.0
5764,2021-11-11,Romania,Iceland,Europe,Europe,0.0,0.0,FIFA World Cup qualification,Bucharest,Romania,No,Draw,Draw,0.0
5765,2021-11-11,Ecuador,Venezuela,South America,South America,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,No,Ecuador,Venezuela,1.0
5766,2021-11-11,Paraguay,Chile,South America,South America,0.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,No,Chile,Paraguay,1.0
